id;id_ra?una;izdelek;datum;id_prodajalca;id_poslovalnice
17173;200004385;?okoladni pralineji izbrano 100 g;8.09.2025;2895;1007
17174;200004766;Puding lahko 1 l;8.09.2025;5281;1006
17175;200004766;Zamrznjena juha naravno 250 g;8.09.2025;5281;1006
17176;200004766;?okoladni pralineji izbrano 100 g;8.09.2025;5281;1006
17177;200004766;Pomaran?e bio 200 g;8.09.2025;5281;1006
17178;200004766;Sir edamec maxi 300 g;8.09.2025;5281;1006
17179;200005610;Puranji file premium 150 g;8.09.2025;3943;1007
17180;200005610;Testenine lahko 2 l;8.09.2025;3943;1007
17181;200005619;Mineralna voda klasi?no 1,5 kg;8.09.2025;9515;1007
17182;200005619;Olivno olje mini 300 g;8.09.2025;9515;1007
17183;200005672;?ešnje tradicionalno 300 g;8.09.2025;7926;1005
17184;200005672;Borovnice naravno 1 kg;8.09.2025;7926;1005
17185;200005672;?esen premium 2 l;8.09.2025;7926;1005
17186;200005672;Sladkor doma?e 200 g;8.09.2025;7926;1005
17187;200005920;?evap?i?i maxi 750 g;8.09.2025;7264;1001
17188;200005920;Zamrznjena juha naravno 250 g;8.09.2025;7264;1001
17189;200005920;Zamrznjena juha naravno 250 g;8.09.2025;7264;1001
17190;200005920;Banane mini 100 g;8.09.2025;7264;1001
17191;200005920;Kamilica ?aj sveže 500 g;8.09.2025;7264;1001
17192;200006092;Rukola premium 150 g;8.09.2025;2483;1004
17193;200006148;Kava mleta doma?e 300 g;8.09.2025;5667;1010
17194;200006148;Žve?ilni gumi lahko 6 x 0,5 l;8.09.2025;5667;1010
17195;200006161;Marmelada sveže 6 x 0,5 l;8.09.2025;8287;1003
17196;200006161;Puding lahko 1 l;8.09.2025;8287;1003
17197;200006161;Drobtine mini 1,5 l;8.09.2025;8287;1003
17198;200007048;Kis naravno 250 g;8.09.2025;6232;1001
17199;200007048;Pršut maxi 150 g;8.09.2025;6232;1001
17200;200007048;Tartar omaka brez glutena 1 l;8.09.2025;6232;1001
17201;200007048;Pomaran?e brez glutena 750 g;8.09.2025;6232;1001
17202;200007048;Ovseni kosmi?i bio 1 kg;8.09.2025;6232;1001
17203;200007798;Njoki brez glutena 250 g;8.09.2025;4794;1007
17204;200008206;Mineralna voda brez glutena 1 kg;8.09.2025;5667;1010
17205;200008511;?rni ?aj klasi?no 12 x 1 l;8.09.2025;8626;1001
17206;200008511;Sirup bezeg doma?e 200 g;8.09.2025;8626;1001
17207;200009309;Ribani sir izbrano 1,5 l;8.09.2025;8287;1003
17208;200009309;Repi?no olje bio 500 g;8.09.2025;8287;1003
17209;200009343;Majoneza ekstra 1 l;8.09.2025;4642;1003
17210;200009343;Nektarine mini 2 kg;8.09.2025;4642;1003
17211;200009343;Burek izbrano 750 g;8.09.2025;4642;1003
17212;200009394;Izvirska voda sveže 2 l;8.09.2025;6923;1003
17213;200009394;Maline naravno 2 l;8.09.2025;6923;1003
17214;200009394;Mleko brez glutena 1 kg;8.09.2025;6923;1003
17215;200009394;Zamrznjena pica mini 6 x 0,5 l;8.09.2025;6923;1003
17216;200009394;Tartar omaka izbrano 1 l;8.09.2025;6923;1003
17217;200009679;Kokosovo olje mini 6 x 0,5 l;8.09.2025;7264;1001
17218;200009949;Ajdov kruh bio 6 x 0,5 l;8.09.2025;1519;1002
17219;200009949;Majoneza bio 750 g;8.09.2025;1519;1002
17220;200000200;?evap?i?i pakirano 200 g;9.09.2025;1253;1007
17221;200000200;?ešnje ekstra 12 x 1 l;9.09.2025;1253;1007
17222;200000352;Mleko ekstra 1 kg;9.09.2025;6557;1009
17223;200000352;Olivno olje mini 12 x 1 l;9.09.2025;6557;1009
17224;200000352;Krofi izbrano 12 x 1 l;9.09.2025;6557;1009
17225;200000352;Solata lahko 12 x 1 l;9.09.2025;6557;1009
17226;200000532;Paradižnikova omaka premium 300 g;9.09.2025;9789;1008
17227;200000532;Mozzarella bio 150 g;9.09.2025;9789;1008
17228;200000532;Med mini 2 l;9.09.2025;9789;1008
17229;200000672;Mle?ne štru?ke bio 750 g;9.09.2025;8526;1007
17230;200000672;Energijska pija?a ekstra 1 kg;9.09.2025;8526;1007
17231;200000672;Kruh s semeni premium 400 g;9.09.2025;8526;1007
17232;200000672;Tartar omaka mini 1,5 kg;9.09.2025;8526;1007
17233;200000705;Izvirska voda izbrano 6 x 0,5 l;9.09.2025;9515;1007
17234;200000705;Zeleni ?aj družinsko 2 kg;9.09.2025;9515;1007
17235;200000705;Ajdova moka pakirano 1,5 kg;9.09.2025;9515;1007
17236;200000726;Zamrznjena špina?a izbrano 2 kg;9.09.2025;5139;1002
17237;200000726;Ledeni ?aj klasi?no 400 g;9.09.2025;5139;1002
17238;200000747;Zamrznjena juha tradicionalno 1 l;9.09.2025;9749;1010
17239;200000747;Sladkor doma?e 200 g;9.09.2025;9749;1010
17240;200001092;Por mini 12 x 1 l;9.09.2025;6709;1001
17241;200001092;?ebula tradicionalno 1,5 kg;9.09.2025;6709;1001
17242;200001092;Kus kus ekstra 6 x 0,5 l;9.09.2025;6709;1001
17243;200001178;Zamrznjen kruh premium 1,5 kg;9.09.2025;6364;1007
17244;200001228;Rženi kruh izbrano 1,5 kg;9.09.2025;8334;1009
17245;200001228;Ledeni ?aj klasi?no 400 g;9.09.2025;8334;1009
17246;200001228;Med klasi?no 6 x 0,5 l;9.09.2025;8334;1009
17247;200001278;?okoladni namaz klasi?no 12 x 1 l;9.09.2025;2027;1007
17248;200004135;Sir camembert bio 200 g;9.09.2025;6271;1001
17249;200004280;Kvinoja družinsko 2 l;9.09.2025;5273;1003
17250;200004280;Jagnje?ji kotleti klasi?no 1,5 kg;9.09.2025;5273;1003
17251;200004280;?okoladni pralineji lahko 1 kg;9.09.2025;5273;1003
17252;200004280;Feta sir bio 100 g;9.09.2025;5273;1003
17253;200004899;Kefir tradicionalno 100 g;9.09.2025;4987;1010
17254;200004899;Kus kus tradicionalno 1,5 l;9.09.2025;4987;1010
17255;200004927;Bu?no olje lahko 150 g;9.09.2025;9312;1004
17256;200004927;Med klasi?no 6 x 0,5 l;9.09.2025;9312;1004
17257;200005654;Mle?ne štru?ke bio 1,5 l;9.09.2025;4118;1010
17258;200005654;Zamrznjen kruh sveže 500 g;9.09.2025;4118;1010
17259;200005654;Zamrznjeni roglji?ki brez glutena 100 g;9.09.2025;4118;1010
17260;200005654;Lizike sveže 1 kg;9.09.2025;4118;1010
17261;200005844;Žve?ilni gumi lahko 6 x 0,5 l;9.09.2025;2377;1003
17262;200005844;?i?erika izbrano 2 kg;9.09.2025;2377;1003
17263;200006060;Lizike sveže 1 kg;9.09.2025;9083;1001
17264;200006060;Instant kava ekstra 750 g;9.09.2025;9083;1001
17265;200006126;Topljeni sir naravno 12 x 1 l;9.09.2025;1674;1001
17266;200006126;Zamrznjeni roglji?ki izbrano 400 g;9.09.2025;1674;1001
17267;200006203;Proteinska ploš?ica lahko 12 x 1 l;9.09.2025;5161;1004
17268;200006203;?esen mini 6 x 0,5 l;9.09.2025;5161;1004
17269;200006292;Krofi doma?e 150 g;9.09.2025;9515;1007
17270;200006292;Kola naravno 750 g;9.09.2025;9515;1007
17271;200006292;Kefir tradicionalno 100 g;9.09.2025;9515;1007
17272;200007126;Repi?no olje bio 500 g;9.09.2025;9083;1001
17273;200008056;Ra?je prsi družinsko 1,5 l;9.09.2025;5178;1005
17274;200008056;?evap?i?i brez glutena 2 l;9.09.2025;5178;1005
17275;200008102;Proteinska ploš?ica lahko 12 x 1 l;9.09.2025;4118;1010
17276;200008115;Pomaran?e pakirano 750 g;9.09.2025;4118;1010
17277;200008115;Ajdova moka pakirano 1,5 kg;9.09.2025;4118;1010
17278;200008115;Zamrznjeni roglji?ki klasi?no 150 g;9.09.2025;4118;1010
17279;200008480;Kefir družinsko 200 g;9.09.2025;1032;1004
17280;200008480;Grisini maxi 150 g;9.09.2025;1032;1004
17281;200008480;Tonic naravno 100 g;9.09.2025;1032;1004
17282;200008493;Kokosovo olje maxi 2 l;9.09.2025;3821;1003
17283;200008493;Zamrznjeni roglji?ki izbrano 400 g;9.09.2025;3821;1003
17284;200008630;?okolada z lešniki klasi?no 1 l;9.09.2025;2377;1003
17285;200008680;Olivno olje mini 300 g;9.09.2025;9957;1005
17286;200008778;Bageta pakirano 750 g;9.09.2025;8729;1007
17287;200008778;Zamrznjene jagode naravno 1 kg;9.09.2025;8729;1007
17288;200008778;Grisini ekstra 1 kg;9.09.2025;8729;1007
17289;200008778;Banane bio 150 g;9.09.2025;8729;1007
17290;200009008;Sir edamec maxi 300 g;9.09.2025;3795;1001
17291;200009008;Ananas klasi?no 250 g;9.09.2025;3795;1001
17292;200009622;Nektarine ekstra 1,5 l;9.09.2025;6923;1003
17293;200009622;Sir camembert naravno 150 g;9.09.2025;6923;1003
17294;200009622;Slanina lahko 1 l;9.09.2025;6923;1003
17295;200009622;Jogurt lahko 2 l;9.09.2025;6923;1003
17296;200009825;Foka?a mini 400 g;9.09.2025;9455;1006
17297;200009825;Zelje ekstra 1 kg;9.09.2025;9455;1006
17298;200000095;Šunka sveže 150 g;10.09.2025;9105;1001
17299;200000095;Fižol stro?ji lahko 300 g;10.09.2025;9105;1001
17300;200000311;Mortadela izbrano 150 g;10.09.2025;5598;1002
17301;200000311;Žve?ilni gumi lahko 6 x 0,5 l;10.09.2025;5598;1002
17302;200000435;Foka?a družinsko 100 g;10.09.2025;2289;1007
17303;200000435;Sladkor premium 1 kg;10.09.2025;2289;1007
17304;200001292;?ili omaka maxi 1,5 kg;10.09.2025;1082;1001
17305;200001644;Jagnje?ji kotleti klasi?no 300 g;10.09.2025;8955;1002
17306;200001644;Sladoled vanilija ekstra 150 g;10.09.2025;8955;1002
17307;200002119;Sir brie brez glutena 1,5 kg;10.09.2025;3583;1006
17308;200002119;Jagnje?ji kotleti maxi 250 g;10.09.2025;3583;1006
17309;200002119;Ribani sir pakirano 250 g;10.09.2025;3583;1006
17310;200002119;Bageta pakirano 750 g;10.09.2025;3583;1006
17311;200002421;Pomfri ekstra 1 l;10.09.2025;9754;1005
17312;200002421;Zamrznjen kruh sveže 2 kg;10.09.2025;9754;1005
17313;200002625;Cveta?a premium 1,5 l;10.09.2025;3943;1007
17314;200002625;?okoladni namaz klasi?no 12 x 1 l;10.09.2025;3943;1007
17315;200002625;Jagnje?ji kotleti maxi 250 g;10.09.2025;3943;1007
17316;200002721;Svinjski kotleti bio 300 g;10.09.2025;1168;1010
17317;200002721;Ajdov kruh sveže 250 g;10.09.2025;1168;1010
17318;200002721;Parmezan družinsko 2 l;10.09.2025;1168;1010
17319;200002721;Kis mini 300 g;10.09.2025;1168;1010
17320;200002726;Breskve ekstra 200 g;10.09.2025;9754;1005
17321;200002726;Ribani sir izbrano 1,5 l;10.09.2025;9754;1005
17322;200002726;Banane doma?e 200 g;10.09.2025;9754;1005
17323;200002726;Olivno olje mini 12 x 1 l;10.09.2025;9754;1005
17324;200002726;Mle?na ?okolada ekstra 2 l;10.09.2025;9754;1005
17325;200002864;Ajdova moka maxi 1 kg;10.09.2025;3463;1009
17326;200002864;Repi?no olje sveže 2 l;10.09.2025;3463;1009
17327;200002920;Ra?je prsi družinsko 1,5 l;10.09.2025;2067;1006
17328;200002920;Med klasi?no 6 x 0,5 l;10.09.2025;2067;1006
17329;200002920;Gazirana voda ekstra 200 g;10.09.2025;2067;1006
17330;200002920;Karamela izbrano 6 x 0,5 l;10.09.2025;2067;1006
17331;200003746;Ribje pal?ke ekstra 750 g;10.09.2025;1949;1007
17332;200003746;Karamela tradicionalno 250 g;10.09.2025;1949;1007
17333;200003746;Zamrznjene maline izbrano 100 g;10.09.2025;1949;1007
17334;200003746;Koruzna moka sveže 6 x 0,5 l;10.09.2025;1949;1007
17335;200004202;Med klasi?no 6 x 0,5 l;10.09.2025;8086;1008
17336;200004202;Ledeni ?aj izbrano 300 g;10.09.2025;8086;1008
17337;200004202;Proteinska ploš?ica pakirano 150 g;10.09.2025;8086;1008
17338;200004584;Mineralna voda sveže 100 g;10.09.2025;8611;1006
17339;200004584;Banane lahko 1 l;10.09.2025;8611;1006
17340;200004584;Solata bio 12 x 1 l;10.09.2025;8611;1006
17341;200004653;Sir ementalec naravno 1,5 l;10.09.2025;9083;1001
17342;200004653;Kamilica ?aj brez glutena 250 g;10.09.2025;9083;1001
17343;200004653;Drobtine družinsko 500 g;10.09.2025;9083;1001
17344;200005272;?okolada z lešniki maxi 750 g;10.09.2025;3203;1001
17345;200005272;Zamrznjena špina?a lahko 6 x 0,5 l;10.09.2025;3203;1001
17346;200005361;Gazirana voda tradicionalno 300 g;10.09.2025;9708;1005
17347;200005361;Mozzarella družinsko 1,5 l;10.09.2025;9708;1005
17348;200006318;Tele?ji zrezki premium 2 l;10.09.2025;4794;1007
17349;200006318;Jagnje?ji kotleti klasi?no 1,5 kg;10.09.2025;4794;1007
17350;200006318;Kakav bio 1,5 kg;10.09.2025;4794;1007
17351;200006318;Špina?a lahko 1,5 kg;10.09.2025;4794;1007
17352;200006767;Bonboni izbrano 100 g;10.09.2025;9826;1003
17353;200006767;Worcester omaka izbrano 400 g;10.09.2025;9826;1003
17354;200007063;Piš?an?ja bedra izbrano 400 g;10.09.2025;3767;1010
17355;200007109;Majoneza ekstra 1 l;10.09.2025;1956;1004
17356;200007109;Izvirska voda sveže 2 l;10.09.2025;1956;1004
17357;200007109;Zamrznjen kruh premium 1,5 kg;10.09.2025;1956;1004
17358;200007343;Mle?na ?okolada klasi?no 200 g;10.09.2025;6250;1010
17359;200007343;Kefir naravno 1 l;10.09.2025;6250;1010
17360;200007441;Redkvice premium 500 g;10.09.2025;2156;1001
17361;200007538;Bu?ke lahko 2 kg;10.09.2025;2027;1007
17362;200007538;Parmezan družinsko 2 l;10.09.2025;2027;1007
17363;200008293;Mineralna voda tradicionalno 2 l;10.09.2025;5273;1003
17364;200008293;Jušna osnova izbrano 1 l;10.09.2025;5273;1003
17365;200008293;Pašteta družinsko 500 g;10.09.2025;5273;1003
17366;200008304;Kumare izbrano 150 g;10.09.2025;6055;1005
17367;200008446;?ebula družinsko 1 kg;10.09.2025;4635;1005
17368;200008446;Zamrznjena špina?a izbrano 2 kg;10.09.2025;4635;1005
17369;200008446;Nektarine lahko 1 l;10.09.2025;4635;1005
17370;200008446;Svinjski kotleti mini 250 g;10.09.2025;4635;1005
17371;200009128;Sladka smetana izbrano 2 l;10.09.2025;1413;1001
17372;200009128;Gor?ica klasi?no 300 g;10.09.2025;1413;1001
17373;200009387;Drobtine družinsko 500 g;10.09.2025;3777;1010
17374;200009387;Zamrznjene jagode bio 100 g;10.09.2025;3777;1010
17375;200009387;Kamilica ?aj brez glutena 250 g;10.09.2025;3777;1010
17376;200009396;Testenine naravno 6 x 0,5 l;10.09.2025;9083;1001
17377;200009597;Instant kava maxi 12 x 1 l;10.09.2025;2418;1004
17378;200009597;Jabolka bio 150 g;10.09.2025;2418;1004
17379;200009597;Izvirska voda izbrano 6 x 0,5 l;10.09.2025;2418;1004
17380;200009832;?okoladni namaz družinsko 1,5 l;10.09.2025;2527;1003
17381;200009832;Sir brie brez glutena 1,5 kg;10.09.2025;2527;1003
17382;200000812;Zamrznjena špina?a izbrano 2 kg;11.09.2025;8526;1007
17383;200000812;?okoladni pralineji izbrano 100 g;11.09.2025;8526;1007
17384;200000812;Pleskavice brez glutena 250 g;11.09.2025;8526;1007
17385;200002475;Marmelada lahko 200 g;11.09.2025;4207;1005
17386;200002475;Banane maxi 150 g;11.09.2025;4207;1005
17387;200002566;Bu?no olje pakirano 2 kg;11.09.2025;4794;1007
17388;200002566;?evap?i?i brez glutena 2 l;11.09.2025;4794;1007
17389;200002566;Bu?ke lahko 2 kg;11.09.2025;4794;1007
17390;200002566;?ili omaka tradicionalno 1,5 l;11.09.2025;4794;1007
17391;200002596;Gazirana voda ekstra 200 g;11.09.2025;3164;1005
17392;200002596;Pesto izbrano 300 g;11.09.2025;3164;1005
17393;200002596;Zamrznjena juha premium 1,5 kg;11.09.2025;3164;1005
17394;200002958;Repi?no olje sveže 2 l;11.09.2025;9754;1005
17395;200002958;Pomaran?e tradicionalno 200 g;11.09.2025;9754;1005
17396;200003053;Kruh s semeni pakirano 300 g;11.09.2025;5936;1009
17397;200003053;Mozzarella izbrano 500 g;11.09.2025;5936;1009
17398;200003457;Proteinska ploš?ica ekstra 400 g;11.09.2025;2312;1002
17399;200003457;?okolada z lešniki klasi?no 1 l;11.09.2025;2312;1002
17400;200003457;Zamrznjeni lignji bio 400 g;11.09.2025;2312;1002
17401;200003777;Puding lahko 1 l;11.09.2025;4660;1006
17402;200003777;Pomaran?e bio 200 g;11.09.2025;4660;1006
17403;200003841;Zamrznjena pica sveže 6 x 0,5 l;11.09.2025;4563;1005
17404;200003841;Kvinoja sveže 400 g;11.09.2025;4563;1005
17405;200003874;Olivno olje mini 300 g;11.09.2025;1519;1002
17406;200003874;Repi?no olje pakirano 2 l;11.09.2025;1519;1002
17407;200003874;Mandarine mini 750 g;11.09.2025;1519;1002
17408;200004095;?ebula izbrano 400 g;11.09.2025;2029;1008
17409;200004095;Majoneza bio 750 g;11.09.2025;2029;1008
17410;200004095;Zamrznjen kruh družinsko 1,5 l;11.09.2025;2029;1008
17411;200004247;Fižol stro?ji sveže 1,5 kg;11.09.2025;5795;1005
17412;200004247;Jabolka tradicionalno 6 x 0,5 l;11.09.2025;5795;1005
17413;200004755;Sladkor premium 12 x 1 l;11.09.2025;4622;1003
17414;200005175;Puding družinsko 100 g;11.09.2025;3203;1001
17415;200005175;Svinjska rebra maxi 2 kg;11.09.2025;3203;1001
17416;200005786;?okolada z lešniki tradicionalno 500 g;11.09.2025;5178;1005
17417;200005992;Roglji?ki mini 2 l;11.09.2025;4983;1001
17418;200005992;Kava mleta doma?e 300 g;11.09.2025;4983;1001
17419;200005992;Pomaran?e pakirano 750 g;11.09.2025;4983;1001
17420;200005992;Kamilica ?aj pakirano 150 g;11.09.2025;4983;1001
17421;200006197;Mozzarella bio 150 g;11.09.2025;5073;1002
17422;200006197;Koruzna moka doma?e 750 g;11.09.2025;5073;1002
17423;200006197;Lizike pakirano 6 x 0,5 l;11.09.2025;5073;1002
17424;200006197;Por sveže 100 g;11.09.2025;5073;1002
17425;200006197;Puding lahko 1 l;11.09.2025;5073;1002
17426;200006297;Parmezan doma?e 200 g;11.09.2025;4445;1009
17427;200006297;Jagnje?ji kotleti mini 100 g;11.09.2025;4445;1009
17428;200006697;?okolada z lešniki tradicionalno 500 g - serija 30;11.09.2025;2156;1001
17429;200006697;Zamrznjena pica premium 500 g;11.09.2025;2156;1001
17430;200006714;?okoladni pralineji premium 500 g;11.09.2025;4660;1006
17431;200007014;Ledeni ?aj naravno 6 x 0,5 l;11.09.2025;4445;1009
17432;200007014;Ajdov kruh mini 250 g;11.09.2025;4445;1009
17433;200007143;Riž doma?e 1 kg;11.09.2025;1956;1004
17434;200007143;Kis mini 300 g;11.09.2025;1956;1004
17435;200007143;?okoladni namaz družinsko 1,5 l;11.09.2025;1956;1004
17436;200007143;Grisini ekstra 1 kg;11.09.2025;1956;1004
17437;200007143;Jogurt lahko 2 l;11.09.2025;1956;1004
17438;200007294;Piš?an?ja bedra izbrano 1 l;11.09.2025;3767;1010
17439;200007294;Keksi z maslom izbrano 12 x 1 l;11.09.2025;3767;1010
17440;200007294;Pašteta družinsko 200 g;11.09.2025;3767;1010
17441;200007294;Puding tradicionalno 300 g;11.09.2025;3767;1010
17442;200007294;Olivno olje naravno 1,5 l;11.09.2025;3767;1010
17443;200007345;Jabol?ni sok pakirano 6 x 0,5 l;11.09.2025;2350;1005
17444;200007345;Keksi z maslom izbrano 12 x 1 l;11.09.2025;2350;1005
17445;200007345;Karamela tradicionalno 250 g;11.09.2025;2350;1005
17446;200007345;Kakav napitek doma?e 750 g;11.09.2025;2350;1005
17447;200007535;Parmezan družinsko 2 l;11.09.2025;4744;1008
17448;200008219;Sladkor doma?e 200 g;11.09.2025;5178;1005
17449;200008219;Gazirana voda tradicionalno 300 g;11.09.2025;5178;1005
17450;200008286;Ovseni kosmi?i doma?e 2 l;11.09.2025;3537;1008
17451;200008286;Mozzarella bio 150 g;11.09.2025;3537;1008
17452;200008807;Sladkor premium 1 kg;11.09.2025;7454;1008
17453;200008807;Ke?ap brez glutena 300 g;11.09.2025;7454;1008
17454;200009213;Krompir bio 150 g;11.09.2025;6019;1003
17455;200009213;Breskve sveže 1 kg;11.09.2025;6019;1003
17456;200009788;Mle?na ?okolada ekstra 2 l;11.09.2025;3552;1003
17457;200009948;Karamela tradicionalno 1 kg;11.09.2025;8221;1005
17458;200009948;Puranji file izbrano 1 kg;11.09.2025;8221;1005
17459;200000044;?okolada z lešniki tradicionalno 500 g;12.09.2025;8214;1007
17460;200000044;Riž maxi 2 kg;12.09.2025;8214;1007
17461;200000044;Pomaran?e tradicionalno 200 g;12.09.2025;8214;1007
17462;200000214;Pomaran?e pakirano 750 g;12.09.2025;5667;1010
17463;200000214;Med klasi?no 6 x 0,5 l;12.09.2025;5667;1010
17464;200000903;Slive bio 100 g;12.09.2025;8526;1007
17465;200001254;Kola naravno 750 g;12.09.2025;7794;1006
17466;200001254;Kakav napitek premium 1,5 l;12.09.2025;7794;1006
17467;200001254;Vaflji ekstra 2 l;12.09.2025;7794;1006
17468;200001254;Jagode brez glutena 12 x 1 l;12.09.2025;7794;1006
17469;200001513;Grah družinsko 400 g;12.09.2025;6262;1003
17470;200001582;Roglji?ki mini 2 l;12.09.2025;5250;1002
17471;200001582;Žve?ilni gumi lahko 6 x 0,5 l;12.09.2025;5250;1002
17472;200001582;Energijska pija?a maxi 300 g;12.09.2025;5250;1002
17473;200002297;Olivno olje naravno 1,5 l;12.09.2025;3600;1006
17474;200002808;?ebula izbrano 400 g;12.09.2025;5178;1005
17475;200002808;Rukola premium 150 g;12.09.2025;5178;1005
17476;200002808;Ribje pal?ke ekstra 750 g;12.09.2025;5178;1005
17477;200002808;Skuta sveže 200 g;12.09.2025;5178;1005
17478;200002808;Riž maxi 2 kg;12.09.2025;5178;1005
17479;200003605;Ovseni kosmi?i doma?e 2 l;12.09.2025;1519;1002
17480;200003605;Zamrznjena pica mini 6 x 0,5 l;12.09.2025;1519;1002
17481;200003820;Zamrznjen kruh družinsko 1,5 l;12.09.2025;2291;1001
17482;200003820;Koruzna moka pakirano 150 g;12.09.2025;2291;1001
17483;200003820;Jabol?ni sok pakirano 6 x 0,5 l;12.09.2025;2291;1001
17484;200003905;Grah družinsko 400 g;12.09.2025;9789;1008
17485;200003905;Fižol ekstra 100 g;12.09.2025;9789;1008
17486;200003905;Ajdov kruh bio 1,5 kg;12.09.2025;9789;1008
17487;200006117;Piš?an?ja bedra naravno 1 l;12.09.2025;9509;1006
17488;200006117;Keksi z maslom ekstra 100 g;12.09.2025;9509;1006
17489;200006144;Ra?je prsi maxi 2 l;12.09.2025;5598;1002
17490;200006144;Breskve ekstra 200 g;12.09.2025;5598;1002
17491;200006144;Mineralna voda klasi?no 1,5 kg;12.09.2025;5598;1002
17492;200006144;Riž maxi 2 kg;12.09.2025;5598;1002
17493;200006144;Banane maxi 150 g;12.09.2025;5598;1002
17494;200006263;Multivitaminski sok izbrano 300 g;12.09.2025;4205;1008
17495;200006263;?esen mini 6 x 0,5 l;12.09.2025;4205;1008
17496;200006263;Tele?ji zrezki izbrano 1,5 l;12.09.2025;4205;1008
17497;200006431;Energijska pija?a maxi 300 g;12.09.2025;8729;1007
17498;200006431;Parmezan družinsko 2 l;12.09.2025;8729;1007
17499;200006437;Beli kruh družinsko 500 g;12.09.2025;8046;1004
17500;200006627;Son?ni?no olje doma?e 1,5 kg;12.09.2025;9209;1004
17501;200006627;Zamrznjeni cmoki klasi?no 2 kg;12.09.2025;9209;1004
17502;200006926;Slanina bio 2 l;12.09.2025;2687;1004
17503;200006926;Sir camembert maxi 400 g;12.09.2025;2687;1004
17504;200007902;Sladkor doma?e 200 g;12.09.2025;7560;1003
17505;200008022;Njoki brez glutena 250 g;12.09.2025;8046;1004
17506;200008022;Bu?no olje klasi?no 2 l;12.09.2025;8046;1004
17507;200008108;Kus kus ekstra 6 x 0,5 l;12.09.2025;9123;1007
17508;200008353;Müsli mini 750 g;12.09.2025;3552;1003
17509;200008353;Karamela tradicionalno 250 g;12.09.2025;3552;1003
17510;200008353;Fižol stro?ji lahko 300 g;12.09.2025;3552;1003
17511;200008479;Keksi z maslom mini 500 g;12.09.2025;8046;1004
17512;200008479;Kakav napitek premium 1,5 l;12.09.2025;8046;1004
17513;200008576;Skuta mini 12 x 1 l;12.09.2025;6271;1001
17514;200008576;Slanina bio 2 l;12.09.2025;6271;1001
17515;200008647;Grah družinsko 400 g;12.09.2025;1152;1005
17516;200008647;Zamrznjena pica sveže 6 x 0,5 l;12.09.2025;1152;1005
17517;200008647;Banane lahko 1 l;12.09.2025;1152;1005
17518;200008647;Pomaran?ni sok brez glutena 750 g;12.09.2025;1152;1005
17519;200008806;Korenje družinsko 1 l;12.09.2025;5250;1002
17520;200008806;Keksi z maslom maxi 2 l;12.09.2025;5250;1002
17521;200008806;Worcester omaka doma?e 150 g;12.09.2025;5250;1002
17522;200009649;Keksi z maslom maxi 2 l;12.09.2025;1674;1001
17523;200009649;Riž doma?e 1 kg;12.09.2025;1674;1001
17524;200009649;Sir camembert maxi 400 g;12.09.2025;1674;1001
17525;200009793;Pašteta družinsko 200 g;12.09.2025;2507;1007
17526;200009793;?okolada z lešniki tradicionalno 500 g - serija 30;12.09.2025;2507;1007
17527;200009939;Karamela izbrano 6 x 0,5 l;12.09.2025;8221;1005
17528;200009984;Zamrznjen kruh premium 1,5 kg;12.09.2025;8221;1005
17529;200009984;Ovseni kosmi?i doma?e 2 l;12.09.2025;8221;1005
17530;200009984;Toast pakirano 100 g;12.09.2025;8221;1005
17531;200009984;Mozzarella bio 150 g;12.09.2025;8221;1005
17532;200000663;Keksi z maslom izbrano 12 x 1 l;13.09.2025;6446;1006
17533;200000663;Sir camembert bio 200 g;13.09.2025;6446;1006
17534;200000663;Zamrznjena špina?a izbrano 2 kg;13.09.2025;6446;1006
17535;200000663;?ebula družinsko 2 l;13.09.2025;6446;1006
17536;200000663;Paradižnikova omaka doma?e 12 x 1 l;13.09.2025;6446;1006
17537;200001074;?esen družinsko 2 l;13.09.2025;5139;1002
17538;200001074;Cveta?a premium 1,5 l;13.09.2025;5139;1002
17539;200001074;Karamela lahko 1,5 l;13.09.2025;5139;1002
17540;200001336;Pašteta družinsko 200 g;13.09.2025;7926;1005
17541;200001439;Svinjski kotleti sveže 200 g;13.09.2025;2156;1001
17542;200001720;Zamrznjena pica mini 6 x 0,5 l;13.09.2025;9362;1009
17543;200001827;Lizike doma?e 1 kg;13.09.2025;5447;1009
17544;200001827;Fižol stro?ji lahko 300 g;13.09.2025;5447;1009
17545;200001827;Karamela tradicionalno 250 g;13.09.2025;5447;1009
17546;200001827;Ajdova moka maxi 1 kg;13.09.2025;5447;1009
17547;200001827;Foka?a družinsko 100 g;13.09.2025;5447;1009
17548;200002330;Sir brie lahko 12 x 1 l;13.09.2025;9701;1005
17549;200002330;Son?ni?no olje doma?e 1,5 kg;13.09.2025;9701;1005
17550;200002330;?okoladni namaz družinsko 1,5 l;13.09.2025;9701;1005
17551;200002330;Svinjski kotleti sveže 200 g;13.09.2025;9701;1005
17552;200002395;Bageta maxi 12 x 1 l;13.09.2025;1445;1008
17553;200002395;Sladka smetana sveže 12 x 1 l;13.09.2025;1445;1008
17554;200003264;Piš?an?ja bedra klasi?no 1 l;13.09.2025;5750;1007
17555;200003536;Mandarine tradicionalno 2 l;13.09.2025;3953;1010
17556;200003536;Kivi klasi?no 2 kg;13.09.2025;3953;1010
